DatePrel,1303,1311,1301,1302,1312,1841,1295,1335,1314,1433,1313,1350,1319,1340,1339,1305,1342
2018-06-07,510.0,7.7,21.8,7.3,89.5,2.9,11.0,0.08,20.0,0.16,1.6,0.16,0.7,9.6,0.11,57.0,5.5
2018-06-22,497.0,8.0,21.4,8.1,91.0,3.0,5.5,0.05,20.0,0.22,0.5,0.082,0.5,8.6,0.05,6.0,6.1
2018-07-09,533.0,7.8,25.5,8.1,97.0,2.9,9.3,0.06,20.0,0.22,0.8,0.072,0.5,7.1,0.06,3.5,5.6
2018-07-19,556.0,9.5,27.3,8.5,123.0,2.5,8.0,0.01,20.0,0.05,2.5,0.038,0.5,5.9,0.05,4.2,4.8
2018-08-02,598.0,7.36,27.5,8.0,94.3,2.7,1.3,0.14,20.0,0.12,1.0,0.058,0.5,4.2,0.06,3.1,5.5
2018-08-17,604.0,6.7,25.5,7.9,83.0,4.2,6.9,0.11,20.0,0.22,0.5,0.078,0.5,3.7,0.07,4.7,5.0
2018-09-04,678.0,6.5,22.8,7.8,76.8,2.6,4.5,0.12,20.0,0.24,1.9,0.083,0.5,5.1,0.04,4.1,6.9
2018-09-20,689.0,7.8,25.0,8.1,96.0,2.9,48.0,0.16,20.0,0.18,1.7,0.12,0.75,3.0,0.04,22.0,5.9
2018-10-02,689.0,7.8,25.0,8.1,96.0,1100.0,48.0,0.16,20.0,0.18,1.7,0.12,0.75,3.0,0.04,22.0,5.9
2018-10-25,904.0,9.1,15.7,8.0,93.0,2.3,1.7,0.14,20.0,0.16,0.9,0.058,0.5,4.5,0.03,2.0,5.2
2018-11-09,792.0,9.3,12.1,8.0,88.0,2.5,1.3,0.13,20.0,0.22,1.4,0.068,0.5,4.7,0.05,1.5,5.3
2018-11-15,813.0,10.2,11.6,7.8,94.0,2.5,1.3,0.13,20.0,0.22,1.4,0.068,0.5,4.7,0.05,1.5,5.3
2018-12-06,740.0,11.3,9.2,7.9,97.0,2.5,1.3,0.13,20.0,0.22,1.4,0.068,0.5,4.7,0.05,1.5,5.3
2018-12-31,436.0,12.4,6.6,8.2,101.0,3.0,11.5,0.04,20.0,0.15,1.1,0.074,0.5,20.7,0.08,19.0,5.6
2019-01-24,466.0,13.0,4.8,8.3,103.0,2.1,4.5,0.07,20.0,0.15,1.6,0.057,0.5,19.7,0.07,6.7,5.3
2019-02-27,508.0,12.1,8.0,8.6,103.0,1.9,4.2,0.07,20.0,0.11,1.7,0.037,0.5,16.4,0.05,2.2,6.5
2019-03-29,442.0,11.0,10.6,8.2,99.0,2.1,1.33,0.05,20.0,0.14,1.9,0.049,0.5,12.9,0.06,4.7,4.8
2019-04-03,473.0,10.7,10.9,8.2,100.0,2.1,8.5,0.07,20.0,0.13,0.5,0.044,0.5,11.8,0.05,5.2,3.9
2019-04-15,475.0,9.7,12.9,8.0,94.0,2.1,3.3,0.04,20.0,0.1,1.5,0.036,0.5,10.9,0.04,4.9,2.4
2019-05-10,504.0,10.0,14.8,8.2,101.0,2.1,8.1,0.08,20.0,0.12,1.3,0.051,0.5,9.1,0.05,5.4,2.8
2019-05-17,477.0,9.8,15.1,8.4,100.0,2.3,5.0,0.05,20.0,0.13,0.5,0.051,0.5,9.8,0.04,3.9,3.9
2019-06-21,631.0,7.4,21.9,7.8,86.0,2.2,6.0,0.11,20.0,0.19,0.6,0.072,0.5,7.0,0.05,5.8,4.6
2019-06-28,577.0,8.0,26.6,8.1,101.0,2.2,2.3,0.02,20.0,0.16,0.5,0.059,0.5,7.7,0.05,2.4,4.8
2019-07-15,549.0,7.2,24.9,8.0,88.0,2.3,2.3,0.1,20.0,0.13,2.4,0.051,0.5,5.4,0.05,2.1,4.5
2019-07-18,541.0,8.6,26.4,8.3,109.0,2.1,3.2,0.01,20.0,0.08,1.4,0.039,0.54,4.5,0.05,2.4,4.3
2019-08-14,574.0,7.0,24.1,7.7,86.0,2.9,4.7,0.08,20.0,0.17,0.7,0.093,0.5,3.3,0.04,4.5,5.3
2019-08-16,643.0,6.6,25.4,7.9,81.0,2.8,4.6,0.09,20.0,0.16,0.5,0.07,0.5,3.6,0.04,2.5,5.5
2019-09-18,787.0,8.0,20.7,7.9,89.0,2.6,3.2,0.1,20.0,0.15,0.8,0.056,0.5,3.9,0.03,3.1,5.1
2019-09-27,699.0,7.6,21.6,7.9,87.0,2.4,0.16,0.11,20.0,0.17,0.5,0.062,0.5,3.5,0.02,2.0,5.0
2019-10-08,699.0,7.6,21.6,7.9,87.0,3920.0,0.16,0.11,20.0,0.17,0.5,0.062,0.5,3.5,0.02,2.0,5.0
2019-10-09,647.0,7.3,18.0,7.8,78.0,2.0,3.7,0.12,20.0,0.18,0.5,0.065,0.5,3.8,0.03,4.0,4.2
2019-11-15,489.0,11.2,9.1,8.3,100.0,2.7,8.2,0.05,20.0,0.21,0.5,0.068,0.5,13.8,0.05,7.0,6.5
2019-12-31,411.0,11.2,7.4,8.2,94.0,2.4,48.0,0.02,20.0,0.14,1.9,0.1,0.53,14.1,0.04,47.0,5.5
2020-01-23,521.0,11.7,5.0,8.0,91.0,2.4,48.0,0.02,20.0,0.14,1.9,0.1,0.53,14.1,0.04,47.0,5.5
2020-01-28,557.0,12.2,6.3,8.3,101.0,1.9,1.2,0.05,20.0,0.13,0.6,0.044,0.5,15.4,0.06,1.9,5.7
